Attack Type,Action Taken,Severity Level,Protocol,Malware Indicators,Device Information,Localidad,Region
0,2,1,2,0,0,87,25
2,0,2,0,0,0,92,11
0,1,0,1,1,0,278,1
2,2,0,2,0,0,165,21
1,0,2,0,0,0,291,16
2,0,2,0,0,0,127,18
2,2,0,1,1,0,235,25
2,0,1,0,1,0,153,7
2,0,1,0,0,0,13,27
1,1,1,2,0,0,134,20
1,1,0,1,0,0,196,10
2,1,2,2,1,5,130,0
2,0,1,1,1,151,307,2
2,0,2,2,0,0,164,17
2,0,1,0,1,0,154,3
1,0,1,2,1,0,185,0
1,1,1,1,1,145,122,8
0,0,0,1,0,0,88,21
1,1,1,2,1,0,228,27
0,1,1,2,0,0,226,9
1,1,0,2,0,0,121,3
0,1,2,2,0,65,297,6
2,2,0,1,0,55,195,5
0,0,1,0,1,0,313,12
2,2,1,0,1,170,58,0
0,1,2,2,1,167,174,19
1,0,0,1,0,41,143,21
2,0,0,2,0,0,135,27
2,0,0,0,0,0,14,25
1,0,0,2,1,0,2,20
2,1,1,1,0,0,222,8
2,2,2,1,1,0,198,9
2,0,2,1,0,0,224,21
1,0,1,2,1,0,195,6
2,1,0,0,0,0,51,20
2,2,2,0,1,0,256,2
0,2,2,2,1,0,21,13
2,1,2,0,1,0,246,17
2,0,2,0,0,0,238,10
0,2,1,1,0,0,24,16
1,1,0,2,0,0,138,16
0,2,2,1,1,0,255,14
0,0,2,2,0,0,244,0
1,0,1,2,0,0,95,11
0,1,0,2,0,0,104,19
2,1,0,0,1,104,182,23
1,0,0,2,1,143,201,22
2,0,1,0,1,0,275,8
1,1,2,2,1,0,47,13
2,0,0,2,0,7,88,3
2,0,1,1,0,25,94,0
2,1,1,2,0,127,177,6
1,2,1,0,0,0,6,10
2,1,1,0,0,105,190,16
2,0,1,2,0,0,108,27
1,1,1,2,0,0,14,2
1,1,2,2,1,0,94,4
2,2,1,2,0,0,217,12
2,0,1,0,0,0,292,12
0,0,1,1,1,0,210,12
0,2,1,1,0,0,33,23
2,2,0,1,0,0,285,3
1,1,0,2,1,0,182,5
1,2,2,0,0,0,64,11
1,2,1,0,1,20,305,0
1,2,2,0,0,0,172,16
2,1,0,2,0,0,235,1
0,1,2,1,0,0,277,16
2,1,1,2,1,0,241,17
1,2,1,0,1,0,127,9
0,1,0,0,1,0,83,24
0,0,1,1,0,0,98,24
0,0,0,2,0,0,65,17
0,2,0,1,0,0,130,20
1,2,2,2,0,0,313,9
2,2,2,2,0,0,91,0
1,2,0,0,0,0,242,10
0,1,1,0,1,0,23,10
1,1,1,1,1,0,224,1
1,0,2,2,0,116,125,25
0,0,2,0,1,0,36,0
2,0,2,2,1,0,165,26
2,0,0,0,0,0,244,17
0,1,2,0,0,0,306,12
0,1,1,2,1,0,302,11
0,2,0,2,1,0,181,27
0,2,0,2,1,28,243,26
2,2,0,2,1,0,120,9
1,2,2,0,1,0,202,0
1,1,0,0,1,0,286,16
1,0,2,2,1,0,23,25
1,1,1,0,0,0,129,17
2,2,2,0,1,45,222,3
0,2,2,1,0,0,82,13
0,0,0,0,0,0,175,6
2,0,0,0,1,0,12,24
2,0,0,0,0,142,137,5
0,0,2,0,0,0,275,3
0,1,0,1,0,87,124,1
1,1,1,0,0,0,171,10
2,2,0,0,1,29,71,25
0,0,0,2,0,68,181,11
2,1,1,1,1,0,216,19
2,2,0,0,0,0,4,13
2,2,0,1,0,0,252,13
1,0,0,0,0,0,1,25
2,1,1,2,1,166,6,21
0,1,1,2,0,60,288,9
1,1,1,2,1,0,203,26
2,2,2,2,0,0,268,7
0,2,2,1,1,0,20,25
1,2,0,2,0,0,17,12
2,0,1,0,1,0,127,18
0,1,0,1,0,0,290,11
2,0,2,0,0,140,104,17
1,2,0,0,1,0,295,2
1,2,1,2,0,0,57,25
2,0,0,0,1,0,150,2
0,0,1,2,1,0,225,4
0,0,0,0,0,0,155,6
0,2,0,2,1,0,314,18
1,2,1,2,0,0,155,27
0,0,2,2,0,0,273,18
1,1,0,0,1,0,24,4
1,0,2,1,0,77,72,25
1,1,0,2,1,0,251,5
0,2,1,0,0,142,305,3
0,1,2,1,1,167,311,15
2,0,0,0,0,0,188,26
1,1,0,0,1,0,56,17
2,0,0,1,1,0,73,16
2,2,0,0,1,0,294,17
2,0,0,1,1,0,46,15
1,2,1,1,1,0,1,15
0,2,2,1,0,0,90,0
2,0,1,2,0,0,140,26
2,2,2,2,1,0,178,24
0,0,2,0,0,0,2,6
2,0,0,0,1,0,261,20
1,0,1,1,0,0,281,16
2,1,2,1,0,0,96,13
1,0,2,1,0,0,130,26
1,0,1,2,1,0,135,20
2,0,0,1,0,0,222,14
0,2,0,1,0,15,29,13
0,1,0,0,1,0,50,16
1,0,2,0,1,0,77,27
2,2,2,2,1,0,38,0
1,0,0,2,1,0,277,7
1,1,0,0,0,0,192,0
0,1,1,2,1,0,233,6
2,0,2,0,1,0,10,8
1,0,1,0,0,0,95,17
2,0,0,0,1,57,82,19
1,0,0,1,0,0,29,25
0,0,1,1,1,121,198,0
2,2,1,1,1,0,309,7
0,1,1,2,0,0,264,11
2,0,1,1,1,0,134,27
1,0,2,1,0,0,116,18
2,0,1,1,1,0,203,7
1,1,0,0,0,0,227,12
1,1,2,1,0,0,234,13
1,1,1,0,0,0,41,10
2,1,0,2,1,0,293,27
0,0,1,1,0,140,120,27
0,0,0,1,1,0,309,17
0,2,0,1,1,0,106,8
0,1,1,0,0,0,29,7
1,1,1,1,0,0,300,10
2,2,1,0,1,0,275,26
2,1,0,0,1,0,142,2
2,0,0,0,1,0,229,3
2,0,0,1,1,168,229,24
2,0,0,2,1,54,110,27
1,2,0,0,0,170,149,22
0,0,2,0,0,0,207,13
1,1,0,2,1,0,55,19
2,0,0,1,0,0,40,4
1,2,0,2,0,0,77,8
2,1,0,0,1,0,178,16
0,1,1,1,1,0,168,14
0,1,0,1,0,0,131,21
0,1,0,1,0,41,17,10
2,0,1,1,0,0,245,22
0,2,1,2,0,0,2,18
1,2,0,0,1,90,137,6
2,1,2,2,1,0,277,18
2,0,0,0,1,0,271,13
2,2,2,1,1,0,77,14
2,0,0,2,0,0,189,16
0,2,2,2,1,0,129,21
1,1,0,1,1,0,65,11
1,1,2,0,1,148,190,14
2,1,1,0,1,0,20,26
1,2,0,2,1,0,207,17
2,1,0,1,1,0,186,20
0,1,0,2,1,68,96,12
2,1,2,1,1,0,42,21
0,0,1,2,0,43,14,20
1,2,1,2,1,0,268,19
0,1,2,0,1,0,241,27
0,0,0,1,0,136,236,17
0,1,0,1,0,0,56,3
2,0,2,1,1,173,143,1
2,0,0,0,1,0,191,14
0,1,1,0,1,0,47,16
1,1,2,0,1,0,295,21
2,1,0,0,1,0,147,1
1,0,0,2,1,0,151,22
1,2,1,2,0,0,210,20
0,1,2,2,1,0,196,18
2,0,1,0,0,0,279,18
0,1,2,1,0,0,164,20
2,1,0,2,0,0,281,0
0,1,0,2,1,0,28,22
1,0,1,0,0,0,277,25
1,2,0,0,1,0,9,18
1,2,2,1,1,0,233,6
0,1,2,0,1,0,265,2
0,0,2,2,0,0,122,4
2,0,1,1,1,0,238,5
2,2,2,0,0,0,79,8
1,0,0,1,1,146,17,5
1,2,0,1,1,0,49,14
2,2,0,1,1,0,104,14
2,1,1,2,0,0,66,4
2,2,2,0,1,0,192,20
2,1,2,0,0,0,211,9
1,0,2,0,0,0,289,6
2,1,1,0,0,0,245,26
0,0,0,2,1,166,33,23
0,0,1,1,1,0,147,11
0,0,0,1,1,39,26,20
1,0,2,2,0,0,22,16
0,1,2,2,0,0,164,6
2,2,0,0,1,0,217,11
1,0,2,0,1,0,105,4
0,0,2,0,1,0,23,8
0,2,1,0,1,0,301,16
1,1,2,0,0,0,176,2
0,2,1,2,0,0,16,5
0,2,1,0,0,0,244,0
1,2,0,0,1,85,24,8
1,1,0,1,1,86,134,25
1,1,0,0,1,0,281,15
2,2,2,2,1,0,312,2
1,0,2,0,1,0,105,25
0,0,1,2,0,91,276,4
2,0,0,0,1,0,243,9
0,0,1,0,1,108,211,19
1,1,2,2,1,0,45,17
0,0,1,0,0,25,253,5
0,1,2,1,0,120,244,26
0,0,0,1,0,0,74,10
2,1,1,0,1,0,81,19
1,1,2,0,1,48,53,25
2,1,2,0,1,0,92,4
1,1,1,2,1,129,95,10
2,2,0,0,1,99,0,7
1,1,1,0,0,21,294,20
2,2,0,1,0,137,28,23
0,1,1,0,1,0,83,4
0,1,2,1,0,0,166,0
1,1,1,1,1,0,92,24
2,1,0,0,0,0,213,24
1,1,1,2,1,0,14,8
1,2,1,2,0,0,267,26
1,1,2,0,1,0,81,22
0,2,0,2,0,0,182,16
2,0,0,2,0,0,73,27
2,0,0,1,1,16,107,7
2,0,0,2,0,0,181,3
2,2,1,2,1,53,143,5
1,0,0,1,0,0,231,17
2,2,1,0,1,30,254,2
2,1,2,2,0,0,232,17
2,0,1,0,1,0,61,18
2,0,0,0,0,0,279,15
1,0,1,0,1,0,288,11
1,2,2,1,0,0,209,6
1,1,2,2,1,23,226,6
2,0,2,0,0,0,74,16
1,0,0,1,0,0,88,0
2,0,0,2,0,0,46,17
2,1,1,0,0,119,286,23
2,0,1,1,1,0,33,25
2,2,0,2,0,0,102,12
0,2,1,1,1,120,264,11
2,2,2,0,0,0,37,18
0,2,0,2,1,0,302,25
0,0,0,0,0,0,311,17
2,0,1,1,1,140,312,26
0,2,0,2,0,0,170,2
0,2,1,1,1,0,35,25
1,1,0,0,1,0,217,1
2,0,2,0,0,0,137,17
2,2,0,1,0,80,293,11
1,0,1,2,0,0,313,11
0,1,2,0,1,122,127,10
2,2,2,1,1,0,213,22
1,1,1,0,1,0,220,25
0,2,2,2,1,0,162,5
1,2,1,0,0,0,315,10
1,2,0,1,1,0,118,6
1,1,1,1,0,68,191,16
1,1,0,1,1,0,179,0
2,0,1,1,1,0,153,27
0,1,0,2,0,0,207,22
2,0,1,1,0,0,66,8
0,2,0,0,0,38,305,14
2,1,1,0,0,0,28,18
2,2,2,1,0,0,276,4
2,1,0,2,0,0,290,20
1,0,2,1,1,0,276,0
0,1,0,2,0,0,283,15
1,0,0,2,0,0,264,16
2,2,0,2,0,0,55,15
2,1,0,0,1,0,208,21
1,1,0,0,1,0,289,18
1,0,2,2,1,0,102,7
1,1,1,2,1,0,159,3
1,2,0,0,0,0,184,5
0,1,0,0,0,0,103,25
0,0,0,0,1,0,96,11
2,0,2,2,0,0,162,4
0,0,0,0,1,0,263,20
2,1,0,2,0,0,7,24
1,2,0,0,0,0,292,18
1,1,0,2,1,0,66,16
0,2,1,2,0,89,48,14
0,1,0,2,0,0,196,21
2,0,2,1,0,0,29,11
0,1,1,2,1,0,158,10
2,0,0,0,1,0,225,12
1,0,0,0,1,0,21,9
0,1,2,2,1,0,135,9
2,2,1,2,0,0,77,11
2,1,2,1,0,0,94,20
2,1,0,1,1,0,3,13
0,1,0,0,1,0,216,10
1,0,0,1,0,0,13,24
1,1,1,0,1,0,296,15
1,0,1,2,0,0,308,18
2,0,1,1,1,0,312,12
0,0,0,1,0,0,238,24
2,2,0,2,0,0,173,14
1,0,1,1,1,60,9,6
1,2,1,1,0,0,78,23
0,0,2,0,1,0,257,15
0,0,1,2,1,0,240,15
0,2,0,2,1,110,64,11
2,0,2,1,1,0,20,27
2,1,1,1,1,0,102,21
1,0,1,2,0,0,109,24
1,2,0,2,1,0,235,1
0,0,2,0,1,0,227,17
2,1,0,1,0,0,308,2
0,0,0,1,0,0,160,2
1,0,1,2,1,40,236,15
0,2,0,0,1,0,12,1
2,2,0,1,0,0,67,1
1,1,2,1,1,129,0,7
1,1,1,1,1,0,31,8
1,0,0,0,1,0,252,2
1,2,1,0,1,51,172,12
2,0,2,2,0,0,172,12
1,0,0,2,0,0,208,23
1,2,0,2,1,0,152,14
0,2,0,1,0,0,101,27
2,2,2,1,0,0,254,0
2,2,0,1,0,0,249,27
2,0,0,0,1,0,97,11
1,0,2,2,0,0,203,5
0,2,1,1,0,0,192,26
2,2,2,2,0,0,296,18
1,0,0,0,0,0,123,21
1,0,0,1,1,0,127,25
1,1,0,2,0,158,313,25
2,2,2,2,0,41,244,13
2,0,1,1,1,0,94,21
2,2,0,0,1,0,223,22
0,0,0,1,0,0,136,7
2,2,2,2,1,113,250,1
2,2,1,1,0,21,17,1
1,0,1,2,0,0,204,25
1,0,1,2,0,0,121,6
1,0,0,0,1,167,52,7
0,2,2,1,0,69,234,10
1,2,0,1,0,0,30,23
2,0,2,0,1,0,302,0
0,2,2,1,1,0,153,18
2,1,0,0,0,0,124,25
2,2,2,2,0,0,51,21
1,0,1,2,0,0,178,23
0,1,0,1,1,0,307,26
0,1,0,2,1,49,313,23
1,1,2,1,1,0,4,22
1,0,2,1,1,0,287,20
0,1,1,0,0,0,179,1
0,1,0,1,0,0,27,21
0,2,2,0,1,0,241,26
0,2,0,1,1,11,284,20
0,0,2,2,1,58,221,2
2,0,0,0,0,0,59,8
1,0,0,2,0,0,197,24
2,1,0,1,1,165,39,17
2,2,0,0,0,0,306,3
2,0,1,0,1,122,264,9
0,0,0,0,0,49,178,26
1,1,2,2,1,0,181,25
1,1,0,2,0,154,95,10
1,1,1,1,0,0,299,11
1,1,0,0,0,61,93,11
2,2,2,0,0,0,256,15
0,2,2,1,0,0,111,0
2,1,2,0,1,25,191,1
1,1,2,0,1,0,190,18
0,1,0,0,1,174,84,16
1,0,0,0,1,73,264,7
2,2,0,0,1,0,112,11
0,0,1,2,1,0,219,5
0,2,2,2,0,143,34,7
1,0,1,0,0,0,206,17
1,0,0,1,1,126,257,15
2,2,2,1,0,0,193,21
0,1,1,1,0,0,97,18
0,0,2,1,0,0,77,26
0,0,1,0,1,134,190,22
1,1,1,1,0,0,287,13
2,2,1,0,0,14,197,11
2,0,0,1,1,0,311,13
2,2,1,2,1,0,224,4
2,2,1,2,1,0,60,24
2,2,1,1,1,0,135,16
0,0,2,0,0,0,256,2
2,2,1,0,1,0,11,18
0,0,1,2,0,0,26,9
1,1,1,0,1,0,48,12
1,0,0,2,1,0,311,26
2,2,0,2,0,0,121,25
0,2,1,0,1,0,189,27
2,2,2,0,1,0,157,10
2,0,1,1,0,94,283,9
2,2,1,2,1,0,270,19
0,1,2,2,1,0,159,3
1,1,0,0,1,76,265,21
2,2,2,2,0,0,153,24
2,0,2,1,1,0,127,0
1,2,1,2,1,0,197,3
0,2,0,2,1,0,79,15
1,2,0,1,1,0,128,7
0,2,2,0,1,0,95,4
0,1,2,1,1,0,114,8
1,1,0,0,1,0,21,7
0,2,2,0,0,0,151,10
2,0,1,0,1,0,0,20
2,2,1,0,0,0,290,3
2,2,0,1,0,172,288,4
0,2,1,0,0,0,142,26
1,2,1,0,0,23,92,3
2,2,2,0,1,0,146,9
2,0,2,2,0,166,147,19
0,1,0,1,0,0,88,12
0,2,1,2,1,0,209,23
0,0,0,2,1,0,65,16
0,2,2,0,0,0,54,13
1,2,2,0,0,0,170,4
1,0,2,1,0,0,4,22
2,1,2,1,1,0,175,16
0,0,0,1,1,0,248,9
1,0,0,0,0,0,179,7
0,1,2,1,0,0,271,21
2,2,2,1,1,0,128,1
1,2,2,2,1,159,125,7
1,0,0,1,1,0,282,13
0,0,2,0,1,0,237,16
2,0,1,2,1,178,240,23
1,0,1,2,0,0,281,4
1,2,2,0,0,0,0,16
2,2,1,2,1,151,11,12
0,1,2,2,0,0,259,20
1,1,2,0,0,0,67,5
2,1,2,0,1,0,51,14
0,1,2,1,0,0,285,2
2,1,0,0,0,3,212,26
1,0,2,1,1,0,73,8
0,1,0,1,1,0,219,23
1,0,2,2,0,0,315,1
0,0,2,0,1,0,53,4
2,1,1,2,0,0,100,22
0,0,0,1,0,65,72,11
0,0,1,2,0,172,242,23
1,1,2,0,1,0,102,4
1,0,0,1,1,101,269,22
2,0,1,2,0,1,68,21
0,0,2,2,1,0,83,9
0,2,2,2,0,0,41,13
0,2,1,1,1,0,153,24
2,1,0,1,1,0,135,2
0,2,0,0,1,0,298,12
1,0,2,0,0,0,258,9
1,0,0,0,1,0,296,15
2,0,0,1,1,103,85,21
1,0,1,2,0,136,19,1
1,1,2,1,1,43,116,14
0,1,1,1,0,0,229,6
2,0,0,0,1,0,237,23
2,2,0,1,1,0,143,25
1,0,0,2,0,0,281,25
0,0,1,2,0,6,173,5
0,1,0,1,1,0,88,27
2,0,1,0,1,0,115,13
1,2,2,1,1,47,207,20
1,1,0,0,1,0,178,0
2,0,2,0,1,179,92,9
1,0,0,2,1,0,143,8
1,0,2,0,0,137,281,13
2,0,2,1,0,0,88,0
1,1,1,1,1,0,281,21
2,0,0,0,1,0,196,14
0,0,1,2,1,0,181,15
0,2,2,2,0,0,123,3
0,0,2,2,0,0,275,19
0,0,1,2,1,0,116,7
0,0,0,1,1,0,100,6
1,0,0,2,0,0,65,15
1,1,0,2,0,0,291,23
1,1,0,2,0,0,160,6
0,0,2,0,1,97,177,23
0,1,2,1,1,10,117,27
2,2,2,2,1,85,106,20
1,2,1,0,1,101,204,9
0,2,2,0,1,46,55,15
1,2,2,1,1,0,110,7
1,0,0,2,1,0,129,15
1,1,1,1,0,5,192,15
0,0,0,0,1,0,242,25
2,2,2,0,1,0,22,19
2,2,2,1,1,0,58,12
1,1,2,0,0,0,304,11
0,0,2,2,1,84,294,0
1,0,0,0,0,0,86,5
0,0,1,2,0,0,158,13
1,1,0,1,0,0,243,2
0,2,1,0,1,0,230,14
1,0,2,2,0,0,273,17
1,2,2,1,0,0,246,7
1,0,2,1,1,0,79,22
1,2,0,0,1,0,155,20
0,0,0,1,1,0,61,18
0,1,1,2,1,0,293,0
1,0,0,1,1,0,101,19
1,0,1,2,0,113,142,14
1,0,0,0,1,0,173,0
1,2,0,0,1,0,304,27
0,1,2,2,1,101,139,14
1,1,1,2,1,0,77,10
2,0,0,2,1,0,262,19
1,1,0,2,1,0,8,7
2,1,2,2,1,0,293,3
2,1,2,2,1,9,266,13
1,1,2,1,0,0,270,5
2,1,2,2,0,115,183,12
2,2,1,0,0,0,48,24
0,0,0,0,0,71,153,27
0,0,0,2,0,141,168,15
1,1,1,2,0,0,237,20
0,2,1,1,0,0,44,14
0,2,1,2,0,98,257,27
1,0,1,0,1,0,214,5
0,0,1,0,0,0,215,26
0,2,0,1,0,0,194,15
2,1,0,2,1,0,132,23
0,0,2,2,1,0,24,18
0,1,1,0,1,0,234,16
2,2,2,1,1,0,199,24
0,1,0,2,0,0,158,21
1,1,0,1,1,0,63,2
0,0,2,0,1,157,127,18
2,0,2,1,1,0,66,1
2,0,1,1,0,0,265,25
0,0,0,1,1,0,296,20
2,2,1,1,0,0,301,13
1,2,2,1,1,103,28,3
2,0,2,0,1,0,147,27
0,2,1,0,0,0,131,4
1,1,1,2,0,143,254,1
2,1,2,0,1,0,86,15
1,0,1,1,1,0,85,27
1,0,0,1,0,0,217,24
1,0,1,2,1,0,261,1
2,2,0,0,0,104,161,3
0,1,2,0,1,78,295,5
2,2,2,0,1,0,54,5
0,0,0,0,1,0,72,7
2,0,0,2,0,0,278,13
0,2,2,0,1,0,82,12
0,2,0,2,0,0,210,10
2,1,2,0,0,0,155,1
0,1,1,1,1,0,34,23
0,2,0,1,0,0,27,22
0,1,0,0,0,0,206,25
1,0,1,2,1,159,229,17
0,0,2,2,1,0,272,13
0,1,2,0,1,0,136,19
2,0,1,0,1,0,133,19
0,0,2,1,1,0,93,7
1,0,0,0,1,0,17,12
0,0,0,2,0,0,314,1
1,1,1,2,1,0,274,0
2,0,1,0,0,0,37,18
0,0,2,1,0,0,224,1
2,1,2,0,0,0,0,21
0,0,2,2,0,0,143,1
2,0,0,1,1,0,58,9
2,2,0,1,0,0,81,23
2,1,1,1,0,0,313,20
2,0,1,1,1,0,222,21
1,0,0,1,1,62,34,7
2,2,0,0,1,0,263,25
2,0,0,2,0,0,174,11
2,1,2,1,1,0,55,2
2,2,2,0,0,45,210,7
2,0,0,1,0,0,52,2
0,0,2,1,0,0,37,6
1,1,2,0,0,0,71,4
1,2,1,0,1,0,24,23
2,0,0,0,1,0,75,6
2,1,2,1,1,0,57,24
0,0,0,1,1,0,262,2
0,1,2,2,0,0,171,24
1,1,1,1,0,0,221,14
0,0,1,1,1,0,115,11
1,1,1,0,1,0,5,7
1,2,2,1,1,0,1,19
2,0,1,0,0,0,194,17
1,0,2,0,1,0,48,27
1,0,1,0,0,106,241,25
1,0,2,1,0,0,108,22
1,0,0,2,1,0,161,18
0,0,1,2,0,8,265,17
0,1,2,2,0,59,29,25
0,0,2,0,0,0,206,20
0,0,2,1,1,0,151,5
0,0,1,0,0,179,33,0
1,1,0,0,0,0,36,14
1,2,2,0,0,0,82,2
1,1,2,0,1,0,241,15
0,2,2,1,1,0,163,4
2,2,2,2,0,0,181,9
1,2,0,1,0,18,238,9
2,2,2,0,1,0,70,21
0,1,0,0,0,0,156,27
1,1,0,1,0,0,279,12
1,0,2,1,1,116,56,23
1,1,0,2,0,158,228,23
0,2,2,2,0,0,213,27
1,0,0,0,0,0,241,11
1,1,2,0,1,85,276,12
1,0,1,0,0,0,189,0
2,2,2,2,1,0,275,18
1,1,2,0,1,0,36,1
0,0,1,0,1,0,137,15
1,2,2,0,1,176,125,9
1,0,0,1,0,35,197,27
0,0,1,1,0,35,17,7
0,2,1,2,1,0,10,2
1,2,2,1,0,0,259,5
0,2,0,1,1,0,25,14
1,2,2,2,0,0,66,13
2,2,2,1,1,102,165,19
0,2,1,1,1,0,35,2
1,2,0,0,1,0,47,2
1,1,1,1,0,0,50,9
1,0,0,1,1,0,290,14
2,0,1,2,1,0,273,11
1,0,0,2,0,0,101,14
0,1,0,2,1,0,180,3
0,0,2,1,0,0,28,24
0,0,2,0,0,0,122,11
2,0,1,0,0,75,184,3
0,1,0,0,0,0,272,15
2,1,1,2,0,0,33,9
1,1,1,0,1,0,170,16
2,2,1,1,1,0,284,19
1,0,2,2,0,121,134,23
1,0,1,2,1,0,51,14
0,1,0,2,1,0,77,6
0,1,1,1,0,136,166,9
2,1,1,2,1,0,35,27
1,2,0,2,1,139,36,3
0,2,0,2,1,0,230,7
2,1,1,1,0,40,286,15
2,0,1,0,1,0,240,25
1,2,2,2,0,0,90,6
2,0,1,0,1,76,239,18
2,0,1,2,1,0,278,11
2,0,2,0,1,0,195,12
0,1,0,1,1,79,293,4
0,1,2,1,0,0,185,2
1,1,2,0,0,0,141,16
2,0,0,2,1,0,216,21
0,1,1,2,1,29,112,15
2,2,2,1,0,0,286,3
2,2,0,0,1,0,215,22
1,1,0,2,1,0,145,26
1,1,2,1,1,0,83,14
1,1,0,0,0,0,133,0
1,0,0,2,0,0,69,11
2,1,1,2,1,0,7,24
2,2,2,1,0,0,106,11
0,1,1,2,1,6,152,17
2,0,2,0,1,107,313,8
0,1,1,0,0,0,123,2
0,0,1,1,0,0,208,20
1,0,0,1,1,0,31,6
0,0,1,1,0,0,101,24
2,0,1,0,0,0,76,3
2,2,0,1,1,148,175,19
0,2,2,2,0,0,167,1
2,2,2,1,0,0,141,17
0,1,1,0,1,0,47,15
2,0,1,1,1,0,15,1
1,1,1,1,1,0,16,5
0,2,0,1,0,99,145,10
0,1,0,2,0,0,22,15
1,2,0,0,0,0,65,12
0,1,0,1,1,0,273,3
2,0,1,2,1,0,121,22
0,0,2,0,0,0,54,6
1,1,1,1,0,0,45,5
2,0,2,1,1,89,73,24
0,1,1,1,1,0,78,2
2,1,1,1,1,29,207,16
1,1,0,1,1,0,200,24
1,0,1,2,0,59,26,21
2,1,2,2,1,0,59,23
1,2,1,2,1,21,274,24
2,2,2,2,0,0,48,18
2,1,1,1,1,0,52,8
0,1,1,2,1,139,183,10
0,0,2,0,1,0,171,24
1,2,0,0,0,0,174,17
1,0,0,0,0,0,229,26
0,0,2,1,1,0,30,0
1,0,0,0,0,23,111,17
1,2,0,1,1,0,32,15
2,1,2,2,1,0,46,10
2,1,2,0,0,0,13,5
2,1,2,0,1,0,244,22
0,0,1,1,1,0,91,13
0,2,1,0,0,0,176,14
0,0,2,1,0,0,265,14
1,2,2,2,1,0,70,27
2,1,0,1,0,0,302,23
0,2,1,0,0,0,269,17
1,1,2,1,1,0,207,22
0,1,2,1,1,22,25,21
1,1,0,2,0,0,310,9
0,2,2,1,1,108,289,17
2,2,0,2,1,0,21,18
1,1,2,2,1,0,264,13
2,2,2,1,0,139,109,25
0,0,2,2,0,0,213,18
2,0,2,1,1,0,133,11
2,0,2,2,0,141,20,14
0,2,2,0,0,126,123,17
1,0,1,2,0,0,94,27
0,0,2,2,0,76,211,15
1,1,2,2,1,0,70,15
0,2,2,2,0,0,237,16
0,2,0,1,1,0,128,10
1,1,0,2,1,0,221,24
1,1,1,1,1,0,82,14
2,0,2,2,1,0,234,14
2,1,1,1,1,0,216,25
0,2,0,2,1,0,75,11
0,0,1,2,0,0,39,1
2,2,2,1,0,0,170,0
2,2,1,0,1,0,14,8
0,0,1,1,0,0,257,12
1,0,0,0,0,18,261,5
0,2,0,2,0,0,134,20
0,0,2,2,0,0,69,18
2,2,0,0,1,0,18,14
1,2,2,0,1,0,258,18
2,1,0,1,0,0,253,22
2,2,0,2,0,0,133,19
2,2,1,2,0,0,47,11
0,2,0,1,1,0,139,3
2,1,1,0,0,0,78,4
2,1,1,2,0,56,85,9
0,2,0,1,1,0,163,26
0,2,1,0,0,0,247,14
2,2,2,2,0,148,303,1
0,2,1,1,1,0,38,3
2,2,2,2,0,0,50,10
2,2,0,1,1,0,42,19
1,0,1,1,1,0,8,1
1,1,1,2,1,0,137,9
2,2,2,1,1,0,7,16
1,2,2,2,0,0,165,5
2,2,1,1,1,0,130,6
1,2,2,2,0,0,91,15
2,0,1,0,0,0,207,21
2,2,2,0,0,0,5,14
0,2,0,0,1,0,131,21
1,0,0,2,0,0,167,12
2,0,0,0,1,157,283,10
0,2,0,2,1,0,191,6
0,2,0,2,1,0,260,1
0,2,0,2,0,0,303,25
1,0,1,0,0,0,132,3
1,0,1,0,0,0,307,21
0,1,0,0,1,0,5,6
2,1,0,2,1,0,66,19
2,0,1,0,1,45,260,18
0,1,1,2,1,0,109,25
1,2,1,2,1,0,186,23
0,2,0,1,0,0,305,11
0,1,2,2,0,0,74,18
1,2,0,2,1,0,220,10
1,2,2,0,0,0,196,27
1,0,0,1,1,0,6,13
1,0,2,1,1,151,12,9
2,2,1,2,0,102,170,12
2,0,2,2,1,0,70,20
1,0,0,2,1,0,182,23
2,1,1,1,1,0,192,6
0,2,1,0,1,0,131,4
2,2,2,2,0,0,230,15
2,0,1,1,0,0,27,16
0,2,2,0,1,0,55,4
1,0,1,1,1,6,244,26
1,0,0,1,1,88,266,22
0,1,0,0,1,0,226,14
1,1,2,0,0,49,224,11
1,2,2,1,1,0,13,22
2,2,0,0,1,0,276,2
1,0,0,1,1,0,303,2
1,1,0,2,1,0,276,5
2,2,0,0,0,0,33,23
0,1,1,1,1,170,191,2
0,0,1,1,1,0,308,21
2,2,0,0,1,0,238,26
1,0,0,2,0,0,130,6
0,0,1,2,1,6,18,3
0,1,1,0,1,0,100,13
2,2,0,1,1,0,13,18
2,1,2,0,1,0,33,6
2,1,2,0,1,0,287,14
1,1,2,1,0,0,41,9
1,2,0,1,1,0,247,9
1,0,0,1,0,0,170,4
0,1,1,0,0,0,55,14
1,1,2,1,1,0,232,15
1,0,2,1,1,0,158,4
2,0,0,0,1,0,273,5
1,0,1,0,1,0,102,27
1,2,0,1,0,0,282,20
0,0,1,1,0,179,91,15
2,1,2,1,0,0,221,17
2,1,2,2,0,0,201,2
0,2,2,0,0,75,128,22
0,0,0,1,0,0,171,14
0,2,2,1,0,0,84,19
1,1,2,1,1,0,59,6
2,1,0,0,0,0,198,11
0,1,1,0,0,0,98,23
1,0,1,2,1,0,266,3
2,0,0,0,1,0,46,24
